Entry Dates,Exit Date,Entry Prices,Exit Price,Trade Type,Quantities,Total Quantity,ATR Values,PnL,Txn Fee,Volume,Daily unrealized
['2020-11-20 12:00:00'],2020-11-20 16:00:00,[2.2246],2.130995653303356,1,[602.6645],602.6645,[0.09218322860354765],-56.41201679975979,1.3124814383001202,2624.96287660024,[-32.42335010000018]
['2020-11-21 08:00:00'],2020-11-21 12:00:00,[2.2445],2.150835249043258,1,[596.1485],596.1485,[0.09319080459650951],-55.838100785735364,1.3101362578571325,2620.272515714265,[99.97410344999997]
"['2020-11-21 16:00:00', '2020-11-21 16:00:00']",2020-11-21 20:00:00,"[2.4122, 2.5177671008929594]",2.402477806726197,1,"[526.2582, 526.2582]",1052.5164,"[0.10556710089295936, 0.10556710089295936]",-65.78832035979481,2.5615414523952498,5123.0829047905,[-10.50785057514755]
['2020-11-24 08:00:00'],2020-11-24 12:00:00,[2.4652],2.2237,1,[376.2524],376.2524,[0.1476550266609049],-90.86495459999993,0.88210493918,1764.20987836,[-79.0506292399999]
['2020-11-25 16:00:00'],2020-11-25 20:00:00,[2.484],2.3354093430050913,1,[367.9246],367.9246,[0.15099713249454483],-54.67015803858899,0.8865896273807055,1773.179254761411,[-16.188682400000015]
"['2020-11-26 00:00:00', '2020-11-26 00:00:00', '2020-11-26 00:00:00']",2020-11-29 08:00:00,"[2.1323, 1.975855386804752, 1.819410773609504]",1.9223922418598907,2,"[355.1133, 355.1133, 355.1133]",1065.3399,"[0.15644461319524794, 0.15644461319524794, 0.15644461319524794]",56.956421489243766,2.0764793694484136,4152.958738896827,"[180.3145168530355, 281.0956713930355, 199.7037030330355, 268.3115925930355, 197.99915919303544, 100.41402435303556, 79.10722635303554, 195.33580944303552, 216.64260744303553, 225.37839462303552, 186.28042029303555, 158.68811688303552, 169.34151588303553, 196.72075131303558, 135.2506390830355, 89.86715934303554, 129.60433761303543, 140.57733858303538, 131.30888145303547, 97.32453864303542]"
"['2020-11-30 00:00:00', '2020-12-01 04:00:00', '2020-12-01 04:00:00']",2020-12-01 12:00:00,"[1.9418, 2.0197190306125257, 2.0976380612250516]",2.012452150113696,1,"[614.8386, 712.9908, 712.9908]",2040.8202,"[0.09035795129495014, 0.0779190306125258, 0.0779190306125258]",-22.47832078948452,4.118292159880205,8236.584319760412,"[15.309481139999953, 9.960385319999995, 45.006185520000095, 43.16166972000003, 23.85573767999997, 28.89741419999996, 117.80307576, 201.29322614505296, 124.55838662505234]"
['2020-12-02 12:00:00'],2020-12-04 00:00:00,[2.1334],2.0504303105708948,1,[604.4476],604.4476,[0.09191128060187684],-50.15082964816801,1.264453095015916,2528.906190031832,"[43.097113879999945, 1.5111189999999677, 6.648923600000073, 53.73539164000012, 50.954932679999885, 51.378045999999976, 3.6266856000001373, -7.978708319999926, -12.391175800000111]"
"['2020-12-04 20:00:00', '2020-12-04 20:00:00']",2020-12-05 08:00:00,"[1.926, 1.8435209811390694]",1.9235691967700006,2,"[673.572, 673.572]",1347.144,"[0.0824790188609305, 0.0824790188609305]",-52.28091570572065,2.5651842441606654,5130.368488321331,"[92.89971110780493, 37.80152150780502, -2.478084092195034]"
['2020-12-06 12:00:00'],2020-12-07 12:00:00,[1.8158],1.8728588890100288,2,[785.2368],785.2368,[0.07075007044655314],-44.80473941779015,1.4482353511488952,2896.4707022977905,"[-12.328217759999863, -17.19668591999985, -17.43225696, -17.43225696, -4.946991839999979, -8.00941535999999]"
"['2020-12-08 00:00:00', '2020-12-08 08:00:00', '2020-12-08 08:00:00']",2020-12-08 16:00:00,"[1.8097, 1.7542665083484055, 1.6988330166968109]",1.7601004138688665,2,"[966.1891, 1002.202, 1002.202]",2970.5931,"[0.05749967153882034, 0.05543349165159461, 0.05543349165159461]",-19.326480276633585,5.218878904607683,10437.757809215365,"[26.18372461000012, 152.36802107000017, 282.7840674293653, 165.44563997936567]"
"['2020-12-08 20:00:00', '2020-12-09 04:00:00', '2020-12-09 08:00:00']",2020-12-09 12:00:00,"[1.652, 1.5895069517510751, 1.5238001067187454]",1.6235,2,"[903.7895, 888.9878, 845.5064]",2638.2837,"[0.061469570693918694, 0.06249304824892473, 0.06570684503232975]",-88.75830227672323,4.238874435811638,8477.748871623277,"[13.556842499999911, 91.01160265000001, 222.50420175189458, -35.46497153672323]"
['2020-12-11 00:00:00'],2020-12-13 08:00:00,[1.4969],1.5542935003547096,2,[856.9396],856.9396,[0.06483018646578144],-49.18276323656478,1.3073442688582824,2614.6885377165645,"[17.91003763999993, 43.10406187999982, 55.95815587999993, 38.73366991999992, 51.930539759999995, 52.01623371999998, 17.56726179999997, 4.627473839999871, 29.47872223999999, 26.90790343999989, 11.482990639999878, 27.593455120000005, 36.76270883999995, -15.596300719999995]"
"['2020-12-13 12:00:00', '2020-12-13 12:00:00']",2020-12-13 20:00:00,"[1.5778, 1.6344806003310626]",1.5766588329315592,1,"[980.1511, 980.1511]",1960.3022,"[0.05668060033106247, 0.05668060033106247]",-57.79258507798332,3.11962407138416,6239.24814276832,"[15.79944731684894, -41.83343736315125]"
"['2020-12-15 00:00:00', '2020-12-15 00:00:00', '2020-12-15 00:00:00']",2020-12-15 04:00:00,"[1.65, 1.7065535138932504, 1.7631070277865009]",1.698450414819467,1,"[982.3537, 982.3537, 982.3537]",2947.0611,"[0.05655351389325057, 0.05655351389325057, 0.05655351389325057]",-23.880328069793002,5.017377311828211,10034.754623656423,[73.22411267689239]
['2020-12-15 08:00:00'],2020-12-16 00:00:00,[1.7639],1.6949312762306081,1,[845.0863],845.0863,[0.06573950543589827],-58.284523585997455,1.4615054627770014,2923.010925554003,"[16.648200110000044, -5.155026429999996, -6.929707659999988, -7.605776700000101]"
['2020-12-17 00:00:00'],2020-12-17 04:00:00,[1.8012],1.7153,1,[705.5901],705.5901,[0.0787363002114188],-60.610189589999905,1.240603793325,2481.20758665,[-40.359753719999944]
"['2020-12-20 04:00:00', '2020-12-20 16:00:00', '2020-12-21 08:00:00']",2020-12-22 12:00:00,"[1.6317, 1.5719679228344785, 1.5075331361403417]",1.568482089495822,2,"[886.7738, 930.0791, 862.1982]",2679.0511,"[0.06264907450205363, 0.059732077165521535, 0.06443478669413678]",6.752009585238042,4.2054196719867,8410.839343973399,"[-14.720445080000152, 5.941384459999937, 62.69490765999999, 151.38398873876122, 117.04546892876137, 77.25639041876131, 174.2763352787611, 212.72305601931836, 151.10488071931863, 121.09950839931835, 154.85555225931822, 187.2720705693182, 271.66218021931843, 162.0889902293186]"
"['2020-12-23 00:00:00', '2020-12-23 04:00:00', '2020-12-23 08:00:00']",2020-12-25 00:00:00,"[1.4696, 1.4088599349707824, 1.3462025409435128]",1.4202763570139236,2,"[912.3483, 914.6443, 886.656]",2713.6486,"[0.06089292681701875, 0.0607400650292175, 0.06265739402726968]",-31.119616981725166,3.8385711393330713,7677.142278666142,"[87.76790646000006, 289.1979493593972, 328.10329890220873, 358.22479836220907, 922.120977442209, 682.2344412022089, 508.8322956622087, 427.4228376622087, 381.2908114622089, 320.233717962209, 271.388043162209, 174.78215300220876]"
['2020-12-27 08:00:00'],2020-12-27 12:00:00,[1.2922],1.3479399078932002,2,[970.2833],970.2833,[0.057257044171285895],-54.0835017723103,1.2808418311461554,2561.6836622923106,[36.67670874000006]
"['2020-12-28 16:00:00', '2020-12-28 20:00:00', '2020-12-29 00:00:00']",2020-12-29 04:00:00,"[1.4251, 1.4864177240834977, 1.5504009332280955]",1.4406,1,"[900.9713, 906.0277, 868.2834]",2675.2824,"[0.06166184723231893, 0.061317724083497664, 0.06398320914459782]",-122.8853996470694,3.9154545252635353,7830.909050527071,"[87.48431322999997, 172.48771727939402, 196.54331891293046]"
"['2020-12-29 08:00:00', '2020-12-29 08:00:00']",2020-12-29 12:00:00,"[1.56, 1.6313800399659608]",1.5561520026643973,1,"[778.3066, 778.3066]",1556.6132,"[0.07138003996596075, 0.07138003996596075]",-61.545399659935036,2.453099448383804,4906.198896767608,[46.24694706622881]
['2020-12-29 16:00:00'],2020-12-30 08:00:00,[1.6491],1.5663275897498916,1,[725.0838],725.0838,[0.07661950148145914],-60.01693375930755,1.165727227700346,2331.4544554006925,"[58.15172076000003, 26.75559221999995, 4.277994420000012, -17.474519580000006]"
['2020-12-31 12:00:00'],2020-12-31 16:00:00,[1.4321],1.5084588633391844,2,[737.5217],737.5217,[0.07532735357769765],-56.316318699983036,1.0843629859199915,2168.725971839983,[-10.620312479999976]
"['2021-01-01 16:00:00', '2021-01-01 16:00:00', '2021-01-01 16:00:00']",2021-01-01 20:00:00,"[1.655, 1.7311134729596902, 1.8072269459193804]",1.721754371157003,1,"[729.9044, 729.9044, 729.9044]",2189.7132,"[0.07611347295969009, 0.07611347295969009, 0.07611347295969009]",-20.49374875748815,3.7803951480589326,7560.790296117866,[259.8894549223236]
['2021-01-02 00:00:00'],2021-01-02 04:00:00,[1.8498],1.7541065570958847,1,[624.1187],624.1187,[0.08901440311155226],-59.72406718384073,1.1246327376680798,2249.2654753361594,[6.8653056999999365]
['2021-01-02 16:00:00'],2021-01-02 20:00:00,[1.8983],1.7906252127880593,1,[568.9162],568.9162,[0.09765155772707933],-61.25793077642595,1.0493446570717873,2098.6893141435744,[9.159550820000002]
"['2021-01-03 04:00:00', '2021-01-03 08:00:00', '2021-01-03 08:00:00']",2021-01-03 12:00:00,"[1.9951, 2.114435026995427, 2.233770053990854]",2.1022306954617886,1,"[487.108, 465.5427, 465.5427]",1418.1934,"[0.11405181463795724, 0.11933502699542677, 0.11933502699542677]",-14.734606774753242,2.9887370009686958,5977.474001937391,"[177.20989040000006, 302.75536338392794]"
['2021-01-04 00:00:00'],2021-01-04 04:00:00,[2.3589],2.1901463230172338,1,[349.0602],349.0602,[0.15915751105296425],-58.90519223833985,0.7939455096608302,1587.8910193216605,[0.5934023399998571]
['2021-01-04 16:00:00'],2021-01-04 20:00:00,[2.3999],2.1929289174326922,1,[278.7168],278.7168,[0.19932615989354419],-57.68631782569584,0.6400492894071521,1280.0985788143041,[25.11238368000002]
['2021-01-05 00:00:00'],2021-01-05 04:00:00,[2.49],2.1566,1,[249.6284],249.6284,[0.22255301039615405],-83.22610856000003,0.5799616617200001,1159.92332344,[-57.04008940000009]
['2021-01-06 16:00:00'],2021-01-07 00:00:00,[1.8182],2.0421899253631492,2,[260.6947],260.6947,[0.2131057816668805],-58.39298639556858,0.5031915967377844,1006.3831934755686,"[37.74859256000001, 1.5380987300000044]"
['2021-01-07 12:00:00'],2021-01-07 16:00:00,[2.5012],2.225891364488874,1,[215.8018],215.8018,[0.2574378237619204],-59.41209909884487,0.5100574126105775,1020.1148252211549,[-4.963441399999932]
"['2021-01-08 08:00:00', '2021-01-08 08:00:00', '2021-01-08 08:00:00']",2021-01-09 16:00:00,"[2.733, 2.9972547425539835, 3.261509485107967]",2.9394345144360265,1,"[210.2348, 210.2348, 210.2348]",630.7044000000001,"[0.2642547425539833, 0.2642547425539833, 0.2642547425539833]",-36.467472282999175,1.872148017908165,3744.2960358163305,"[536.5687771503353, 342.3748923903353, 162.3718566303355, 176.05814211033552, 230.17257963033543, 222.47798595033547, 160.54281387033527, 433.2593964303355]"
['2021-01-11 04:00:00'],2021-01-12 00:00:00,[2.91],3.24997392376996,2,[158.3001],158.3001,[0.3509508347764573],-53.81790613017699,0.48756224406508847,975.1244881301769,"[7.835854950000015, 36.40902299999999, 51.71664267000003, 14.26283901000001, -21.79792376999995]"
['2021-01-12 16:00:00'],2021-01-13 04:00:00,[3.764],3.4445832574553172,1,[176.1783],176.1783,[0.3153371013441339],-56.27429869305985,0.6349979718534701,1269.9959437069401,"[-11.980124399999934, -21.88134485999994, -40.838129939999966]"
['2021-01-15 12:00:00'],2021-01-16 00:00:00,[3.1741],3.4076144281753598,2,[238.0041],238.0041,[0.2334227022929442],-55.5773913148911,0.7832375094674455,1566.475018934891,"[47.648420820000034, 11.090991060000047, -17.017293149999976]"
['2021-01-16 16:00:00'],2021-01-16 20:00:00,[3.5683],3.322697334625205,1,[235.3023],235.3023,[0.23610285575870846],-57.79087204881955,0.8107337610655903,1621.4675221311804,[34.68355902000005]
['2021-01-17 00:00:00'],2021-01-17 04:00:00,[3.7157],3.446148344829068,1,[215.1128],215.1128,[0.2582624876831416],-57.98401128845367,0.7703026253157732,1540.6052506315464,[24.824017120000036]
"['2021-01-17 16:00:00', '2021-01-18 08:00:00']",2021-01-18 20:00:00,"[3.8311, 4.122805859293748]",3.847149273248698,1,"[199.7328, 190.4506]",390.1834,"[0.2781493160856409, 0.2917058592937477]",-49.293395922304164,1.525740481704858,3051.480963409716,"[33.734869919999966, 13.561857119999969, 41.88396815999995, 68.6281900799999, 16.4332813739899, 23.963820993990023, -21.453526766010174]"
"['2021-01-20 08:00:00', '2021-01-21 12:00:00', '2021-01-21 20:00:00']",2021-01-22 12:00:00,"[3.528, 3.309951872419376, 3.0962357257269213]",3.338245183333585,2,"[241.9601, 254.7857, 259.9502]",756.696,"[0.22960627564230923, 0.21804812758062397, 0.2137161466924547]",-24.206043517250894,2.513933755489165,5027.86751097833,"[49.359860400000045, 20.421432440000007, -27.099531200000026, 6.29096260000006, 7.162018959999964, 40.64929680000004, 61.4578654, 90.98446618068145, 233.9975820006815, 600.8590425305395, 219.25724973053931, 186.34097373053942, 70.79349453053955]"
"['2021-01-24 04:00:00', '2021-01-24 08:00:00']",2021-01-24 12:00:00,"[3.6038, 3.788705921618028]",3.6106137281078685,1,"[300.5337, 300.4531]",600.9868,"[0.1848563445907442, 0.1849059216180279]",-51.46059670687559,2.195661488845056,4391.322977690112,"[56.800869300000016, 38.67917288150655]"
"['2021-01-25 16:00:00', '2021-01-25 16:00:00']",2021-01-25 20:00:00,"[3.7928, 3.964812159701228]",3.778680810646749,1,"[322.9746, 322.9746]",645.9492,"[0.17201215970122777, 0.17201215970122777]",-64.67583754202167,2.47317376546363,4946.34753092726,[27.38431880535929]
['2021-01-26 08:00:00'],2021-01-26 12:00:00,[3.9867],3.7843754981673703,1,[285.123],285.123,[0.1948476805349603],-57.68736893602485,1.1078561796319875,2215.712359263975,[22.182569399999963]
['2021-01-26 20:00:00'],2021-01-27 00:00:00,[4.0645],3.849589738361856,1,[250.9969],250.9969,[0.22133956604086844],-53.94180944936301,0.9932059953253185,1986.411990650637,[-4.96973862000001]
