Entry Dates,Exit Date,Entry Prices,Exit Price,Trade Type,Quantities,Total Quantity,ATR Values,PnL,Txn Fee,Volume,Daily unrealized
['2020-02-14 00:00:00'],2020-02-14 04:00:00,[0.02598],0.02479112431445719,1,[52035.8676],52035.8676,[0.0010676396506031206],-61.864177765764836,1.3209597513651175,2641.919502730235,[0.5203586759999788]
['2020-02-14 12:00:00'],2020-02-15 12:00:00,[0.026],0.02495283115610755,1,[47181.3674],47181.3674,[0.0011774893052896747],-49.40685795352294,1.2020121234232386,2404.024246846477,"[44.35048535599999, 33.498770854000114, 30.66788881000006, 0.9436273480001253, 27.837006766000012, 22.175242678000078]"
"['2020-02-15 16:00:00', '2020-02-15 16:00:00']",2020-02-15 20:00:00,"[0.02372, 0.022580548040496796]",0.02392905480404968,2,"[48756.3825, 48756.3825]",97512.765,"[0.0011394519595032053, 0.0011394519595032053]",-75.94106755733007,2.2954177640007525,4590.835528001505,[-1.9235348279126248]
"['2020-02-16 12:00:00', '2020-02-16 12:00:00']",2020-02-18 20:00:00,"[0.02258, 0.02133205171243295]",0.02252,2,"[44517.5142, 44517.5142]",89035.0284,"[0.0012479482875670483, 0.0012479482875670483]",-50.213453908631834,1.979962112613684,3959.924225227368,"[167.03201538736795, 73.54523556736805, 116.28204919936786, 149.22500970736806, 168.81271595536788, 156.3478119793681, 73.54523556736805, 72.65488528336809, 53.067179035367964, 10.330365403368164, 105.59784579136799, 134.97940516336803, 31.69877221936791, -32.406448228631945]"
"['2020-02-19 20:00:00', '2020-02-19 20:00:00']",2020-02-21 12:00:00,"[0.02044, 0.019452386348203354]",0.020312972288567273,2,"[56252.3163, 56252.3163]",112504.6326,"[0.0009876136517966469, 0.0009876136517966469]",-41.26434951830543,2.2646713095800894,4529.342619160179,"[4.0718997549367115, -7.17856350506322, 56.949077076936895, 85.07523522693693, 130.07708826693664, 53.573938098936644, 35.5731968829366, 8.572085058936919, 27.69787260093692, -7.17856350506322]"
['2020-02-21 16:00:00'],2020-02-21 20:00:00,[0.02058],0.019787625388305224,1,[67624.7185],67624.7185,[0.0008215273463275278],-53.58411006240608,1.3649246516987972,2729.849303397594,[-12.172449329999974]
"['2020-02-23 00:00:00', '2020-02-23 20:00:00']",2020-02-24 00:00:00,"[0.0206, 0.02112990462935643]",0.020585990462935643,1,"[95387.4604, 104840.6684]",200228.1288,"[0.0005824199044123144, 0.0005299046293564277]",-58.36065892173262,4.151074679349117,8302.149358698232,"[42.9243571799999, 50.555354011999924, 41.01660797199998, 40.06273336800002, 81.07934134, 104.62694751001759]"
"['2020-02-24 16:00:00', '2020-02-24 16:00:00', '2020-02-25 16:00:00', '2020-02-26 00:00:00']",2020-03-02 08:00:00,"[0.02002, 0.019412175915411323, 0.018737021806073433, 0.01807034697750974]",0.01713,2,"[91400.7144, 91400.7144, 82285.7401, 83332.3131]",348419.48199999996,"[0.0006078240845886773, 0.0006078240845886773, 0.0006751541093378917, 0.0006666748285636923]",683.3368410931411,6.31009414720657,12620.18829441314,"[48.641258855069154, 37.67317312706897, 85.20154461506894, 70.5774303110689, 145.526016119069, 185.74233045506864, 178.1852104116599, 843.5540043506594, 725.1471789331405, 819.2204390731403, 864.5149717331409, 1230.355427833141, 1024.7879334531403, 1139.7663625131404, 899.3569199331406, 791.3468805131403, 773.925906413141, 690.3052307331408, 857.5465820931412, 739.0839582131412, 920.262088853141, 1042.2089075531408, 1035.240517913141, 930.7146733131406, 864.5149717331409, 784.3784908731405, 721.6629841131406, 850.5781924531402, 881.9359458331413, 854.0623872731413, 934.1988681331404, 920.262088853141, 888.904335473141, 885.4201406531412, 857.5465820931412, 1035.240517913141, 996.9143748931402, 941.1672577731414, 885.4201406531412, 822.7046338931414]"
"['2020-03-02 12:00:00', '2020-03-02 16:00:00']",2020-03-03 00:00:00,"[0.01714, 0.017642461970545194]",0.017141167774403585,1,"[108822.9347, 110566.6873]",219389.622,"[0.0005105133006057729, 0.0005024619705451956]",-55.29935799242856,3.788243997661198,7576.487995322396,"[79.44074233100017, 89.24159494258757, 45.36367054258783]"
"['2020-03-04 20:00:00', '2020-03-05 00:00:00']",2020-03-07 16:00:00,"[0.0177, 0.01814779062484701]",0.01785,1,"[131305.7537, 124065.9194]",255371.6731,"[0.0004231006942744558, 0.0004477906248470102]",-17.249804605344586,4.5670092671376725,9134.018534275347,"[59.08758916499987, 110.43603194465554, 102.77488175165496, 92.56001482765538, 112.98974867565543, 69.57656424865543, 69.57656424865543, 115.54346540665533, 118.09718213765522, 92.56001482765538, 64.46913078665474, 118.09718213765522, 123.20461559965501, 72.13028097965532, 67.02284751765553, 69.57656424865543, 90.00629809665548]"
"['2020-03-08 12:00:00', '2020-03-08 12:00:00', '2020-03-08 16:00:00', '2020-03-08 20:00:00']",2020-03-15 20:00:00,"[0.01631, 0.015897892498915545, 0.015401995747939533, 0.014849688672061124]",0.01051,2,"[134808.4066, 134808.4066, 112030.4891, 100588.1655]",482235.4678,"[0.00041210750108445674, 0.00041210750108445674, 0.000495896750976011, 0.0005523070758784099]",2492.7959596714413,6.314692746413721,12629.385492827441,"[308.42714225089765, 556.4007392686833, 616.8999899294417, 761.5706302694417, 515.6305416914416, 804.9718223714416, 713.3470834894412, 544.5646697594414, 419.1834481314414, 515.6305416914416, 457.7622855554415, 452.9399308774417, 467.40699491144113, 317.91399989344137, 322.73635457144115, 399.8940294194414, 525.2752510474413, 568.6764431494412, 761.5706302694417, 578.3211525054417, 727.8141475234414, 1195.5825512894417, 2955.742008759442, 2868.9396245554412, 2627.8218906554416, 3712.8516932054417, 4436.2048949054415, 3601.9375356114415, 3100.4126490994418, 3269.1950628294417, 3307.7739002534418, 2907.5184619794413, 2801.426659063441, 2700.1572108254413, 2864.1172698774412, 2777.3148856734415, 2758.0254669614415, 2965.3867181154415, 2941.2749447254414, 2849.6502058434417, 2835.1831418094416, 2811.0713684194416, 2772.4925309954415, 2782.137240351441]"
"['2020-03-16 04:00:00', '2020-03-16 08:00:00']",2020-03-16 12:00:00,"[0.00953, 0.008757494435201248]",0.009546749443520124,2,"[75018.1283, 71916.0587]",146934.18699999998,"[0.0007405617386652797, 0.0007725055647987518]",-58.016621410475345,1.373735557271094,2747.471114542188,"[80.26939728099998, 92.84797332585644]"
"['2020-03-19 00:00:00', '2020-03-19 12:00:00', '2020-03-19 16:00:00', '2020-03-19 16:00:00']",2020-03-20 16:00:00,"[0.01036, 0.010827426837277533, 0.011288110990827313, 0.011748795144377093]",0.011183886717130444,1,"[109867.2042, 118854.0133, 120593.5892, 120593.5892]",469908.3959,"[0.0005056609564849566, 0.0004674268372775334, 0.00046068415354978004, 0.00046068415354978004]",52.19170343172278,5.229306415458222,10458.612830916445,"[16.48008063000009, 48.34156984800013, 74.709698856, 328.696089865439, 529.6718662376392, 369.9030116316391, 412.194767262639, 806.9178198186385, 548.4682020736384, 492.079194565639]"
['2020-03-22 16:00:00'],2020-03-23 12:00:00,[0.01045],0.010934463621585974,2,[104800.0293],104800.0293,[0.0005301101146267921],-50.77180173699425,1.120546207053497,2241.092414106994,"[32.488009082999945, 42.968012012999885, 7.336002050999882, 27.248007617999978, -2.096000586000096]"
['2020-03-24 08:00:00'],2020-03-25 08:00:00,[0.01154],0.011144215265111486,1,[126251.8306],126251.8306,[0.0004400376239103019],-49.96854730321062,1.4319618514723946,2863.9237029447895,"[-2.525036611999897, -2.525036611999897, 7.5751098359999105, 3.787554918000065, -7.5751098359999105, 32.82547595599998]"
['2020-03-26 20:00:00'],2020-03-27 20:00:00,[0.0118],0.011478926143081526,1,[162092.0461],162092.0461,[0.00034274078762924385],-52.04351841713402,1.886664384771433,3773.328769542866,"[51.86945475200014, 48.62761382999999, 1.620920460999934, -12.967363688000034, -14.588284148999968, -11.346443226999819]"
['2020-03-28 00:00:00'],2020-03-28 08:00:00,[0.01082],0.011195672841693566,2,[146211.7312],146211.7312,[0.00037996647122662584],-54.92777654883984,1.60947481985842,3218.9496397168396,"[1.4621173119999404, -23.393876992000063]"
['2020-03-29 20:00:00'],2020-03-30 04:00:00,[0.01074],0.011041656586469183,2,[176639.2015],176639.2015,[0.0003145143042829415],-53.2843785611322,1.9237472133905662,3847.494426781132,"[21.196704180000054, -21.196704180000054]"
"['2020-03-30 12:00:00', '2020-03-30 20:00:00']",2020-03-31 00:00:00,"[0.01151, 0.01182914388638243]",0.01144,1,"[173047.7137, 174076.8284]",347124.54209999996,"[0.000321041835040038, 0.0003191438863824309]",-79.85427349170355,4.011031898369851,8022.063796739703,"[32.87906560300016, 58.836222658000004, -17.371855913703698]"
['2020-04-01 08:00:00'],2020-04-01 20:00:00,[0.01135],0.011587593191805516,2,[229730.9362],229730.9362,[0.000241828795343642],-54.58250638822722,2.6347373790641138,5269.474758128228,"[36.75694979200009, 52.838115326000235, 45.94618724000012]"
"['2020-04-02 08:00:00', '2020-04-02 16:00:00', '2020-04-02 16:00:00', '2020-04-02 16:00:00']",2020-04-02 20:00:00,"[0.01176, 0.012007103403829239, 0.012254206807658478, 0.012501310211487718]",0.01205,1,"[224099.7869, 224827.1561, 224827.1561, 224827.1561]",898581.2552,"[0.0002479054368262204, 0.00024710340382923864, 0.00024710340382923864, 0.00024710340382923864]",-72.7447692653461,10.864276509792674,21728.553019585346,"[51.54295098700023, 194.96681460300022, -63.75895671334646]"
['2020-04-04 20:00:00'],2020-04-05 00:00:00,[0.0122],0.011945415449592014,1,[235200.5351],235200.5351,[0.0002362050560088741],-59.87842248415146,2.839507316977925,5679.014633955849,[-30.57606956299998]
"['2020-04-05 12:00:00', '2020-04-05 12:00:00', '2020-04-05 12:00:00']",2020-04-05 16:00:00,"[0.01224, 0.012461622137247422, 0.012683244274494845]",0.012396784350972165,1,"[250676.9235, 250676.9235, 250676.9235]",752030.7705,"[0.00022162213724742237, 0.00022162213724742237, 0.00022162213724742237]",-48.760010370095536,9.347143292368987,18694.286584737973,[261.9908725509646]
"['2020-04-06 00:00:00', '2020-04-06 04:00:00', '2020-04-06 16:00:00', '2020-04-06 20:00:00']",2020-04-07 20:00:00,"[0.01281, 0.013135549284248035, 0.013452704712464852, 0.013777144597859987]",0.013422537650725711,1,"[177588.8017, 170651.7515, 175168.2318, 171235.2829]",694644.0679,"[0.0003128325380533707, 0.00032554928424803376, 0.0003171554282168166, 0.00032443988539513507]",91.74936301376127,9.278011473734136,18556.022947468275,"[60.380192578000006, 90.70547678750144, 125.52953210750124, 250.89613125950157, 370.97404494150567, 548.4516838047442, 416.4693109037436, 423.4157515827433, 555.3981244837439, 499.8265990517438, 326.16558207674365]"
"['2020-04-10 00:00:00', '2020-04-10 04:00:00', '2020-04-10 04:00:00', '2020-04-10 12:00:00']",2020-04-10 16:00:00,"[0.01317, 0.012800113171206516, 0.012430226342413033, 0.012051218011090312]",0.012443325509280762,2,"[161349.2261, 150196.0903, 150196.0903, 146581.3571]",608322.7638000001,"[0.0003443186986594256, 0.000369886828793483, 0.000369886828793483, 0.0003790083313227212]",111.39338572912328,7.625254857533278,15250.509715066557,"[121.01191957499982, 230.4309431472595, 373.5707792242593, 368.91192952183906]"
"['2020-04-12 12:00:00', '2020-04-12 16:00:00']",2020-04-12 20:00:00,"[0.0128, 0.013098179103852173]",0.012796817910385217,1,"[190709.3253, 186316.0592]",377025.3845,"[0.00029131011539130353, 0.0002981791038521731]",-56.7552841260517,4.853102835102499,9706.205670204998,"[78.19082337299979, 114.10586745947512]"
['2020-04-13 00:00:00'],2020-04-13 20:00:00,[0.01226],0.012616245154017273,2,[165726.134],165726.134,[0.0003352250741202601],-59.03913213151717,2.0613219689057587,4122.6439378115165,"[26.516181440000068, 23.201658759999916, 24.858920100000137, 1.6572613399999323, -24.85892009999985]"
"['2020-04-15 12:00:00', '2020-04-16 00:00:00']",2020-04-16 04:00:00,"[0.01229, 0.012011544155011123]",0.012301154415501113,2,"[207995.3997, 199512.9804]",407508.3801,"[0.0002670999245389266, 0.00027845584498887747]",-60.10107333535142,4.982772972553144,9965.545945106289,"[8.319815988000022, 35.359217949000005, 101.91774585300018, 58.54679088446937]"
"['2020-04-16 08:00:00', '2020-04-16 20:00:00']",2020-04-17 04:00:00,"[0.01284, 0.013191260291907482]",0.012843039455462422,1,"[161663.5511, 158160.6485]",319824.19960000005,"[0.00034364923444099083, 0.0003512602919074822]",-54.58346414989729,4.134806546349438,8269.613092698877,"[42.03252328599997, 32.332710219999804, 69.51532697299997, 30.796978331613865, -10.780167616386112]"
"['2020-04-18 12:00:00', '2020-04-18 20:00:00']",2020-04-19 00:00:00,"[0.01327, 0.013545437280762981]",0.013267543728076299,1,"[209558.3955, 201699.4773]",411257.8728,"[0.00026510775402837164, 0.000275437280762981]",-56.56571672518666,5.484664669252234,10969.329338504467,"[27.242591414999982, 64.9631026049999, 6.133125361172993]"
['2020-04-19 12:00:00'],2020-04-20 00:00:00,[0.01283],0.013104062787533363,2,[209624.3047],209624.3047,[0.0002650243999085918],-57.45022128082514,2.7182049399414128,5436.409879882825,"[-4.192486094000193, -10.4812152350003, 0.0]"
"['2020-04-20 08:00:00', '2020-04-20 16:00:00']",2020-04-22 08:00:00,"[0.01275, 0.012453145405099359]",0.012737443500271832,2,"[213518.4764, 187147.3661]",400665.8425,"[0.00026019085790202436, 0.00029685459490063964]",-50.524595007900494,5.0781962338286135,10156.392467657226,"[44.83888004399966, 113.16479249199985, 156.79734097466206, 104.71078144966211, 80.67083089966239, 132.75739042466236, 108.71743987466195, 48.6175634996623, 68.65085562466219, 76.66417247466185, 40.60424664966193, -11.482312875338032]"
"['2020-04-22 12:00:00', '2020-04-22 12:00:00', '2020-04-23 12:00:00', '2020-04-23 12:00:00']",2020-04-30 08:00:00,"[0.01276, 0.013026868285655226, 0.013279107924252125, 0.013531347562849023]",0.01494,1,"[208175.9375, 208175.9375, 220249.1086, 220249.1086]",856850.0922000001,"[0.000266868285655225, 0.000266868285655225, 0.00025223963859689837, 0.00025223963859689837]",1528.1559747187005,12.037262390108651,24074.524780217303,"[102.65815694470577, 69.35000694470567, 123.47575069470564, 56.85945069470546, 56.85945069470546, 423.2491006947057, 465.66186039070055, 645.6003797527006, 1022.6144203207002, 979.7719157107005, 971.2034147887008, 808.4018972707, 876.9499046467001, 799.8333963487004, 722.7168880507005, 971.2034147887008, 902.6554074127006, 954.0664129447, 791.2648954267007, 739.8538898946998, 816.9703981926997, 731.2853889727002, 842.6759009587001, 979.7719157107005, 911.2239083347002, 954.0664129447, 1279.6694479807002, 1211.1214406047, 1271.1009470587005, 1262.5324461367009, 1108.2994295406997, 1228.2584424487009, 1176.8474369167, 1236.8269433707005, 1776.6425014567008, 1776.6425014567008, 1699.5259931587009, 1888.0330134427006, 1853.7590097547006, 1905.1700152867, 2196.4990466347017, 2342.1635623087013, 2907.684623160699, 2787.7256102527012, 3070.4861406787018, 3044.7806379126996, 2616.3555918126995]"
['2020-05-02 12:00:00'],2020-05-03 12:00:00,[0.0164],0.016042880244358137,1,[135555.7067],135555.7067,[0.00040983560854707313],-48.40962085256427,2.1989087794537183,4397.817558907436,"[0.0, -2.71111413400036, 31.17781254099967, 10.84445653600003, -2.71111413400036, -23.044470139000005]"
['2020-05-04 00:00:00'],2020-05-04 12:00:00,[0.01548],0.01587523683005807,2,[150520.2257],150520.2257,[0.0003690903018629195],-59.49113686529289,2.3597986622686467,4719.597324537293,"[58.70288802300022, 33.11444965400022, 13.546820313000232]"
['2020-05-05 00:00:00'],2020-05-05 08:00:00,[0.0164],0.015999860804219012,1,[132493.5418],132493.5418,[0.00041930764911233176],-53.0158592620269,2.1463861558889867,4292.772311777973,"[25.173772941999896, 31.798450031999625]"
['2020-05-06 20:00:00'],2020-05-07 00:00:00,[0.01561],0.015998030353523783,2,[150136.465],150136.465,[0.0003700337261375373],-58.257505590760985,2.3727589714453807,4745.517942890761,[37.53411625000003]
"['2020-05-08 00:00:00', '2020-05-09 04:00:00']",2020-05-09 08:00:00,"[0.01628, 0.016632347469562346]",0.016277234746956235,1,"[142904.7962, 157672.6395]",300577.43570000003,"[0.0003887592091070335, 0.00035234746956234575]",-56.38672821599637,4.920762844635043,9841.525689270085,"[-10.003335734000089, -8.574287772000147, -15.719527581999857, 40.01334293599986, 34.29715108800009, 42.87143886000024, 51.44572663199989, 10.57148030696052]"
"['2020-05-10 00:00:00', '2020-05-10 00:00:00', '2020-05-10 00:00:00', '2020-05-10 00:00:00']",2020-05-12 08:00:00,"[0.01603, 0.01567179754269813, 0.01531359508539626, 0.01495539262809439]",0.0145,2,"[155095.406, 155095.406, 155095.406, 155095.406]",620381.624,"[0.00035820245730186956, 0.00035820245730186956, 0.00035820245730186956, 0.00035820245730186956]",615.8505514474122,9.303458823723705,18606.91764744741,"[950.8566284074125, 777.1497736874131, 957.0604446474123, 1261.0474404074128, 950.8566284074125, 845.3917523274125, 975.6718933674125, 975.6718933674125, 895.0222822474126, 1428.5504788874123, 1081.1367694474125, 969.4680771274128, 895.0222822474126, 845.3917523274125]"
['2020-05-13 00:00:00'],2020-05-15 20:00:00,[0.01503],0.01469,1,[107556.6867],107556.6867,[0.0005165234934021571],-36.56927347800001,1.5982923643620002,3196.5847287240003,"[-6.453401201999924, -10.755668669999935, 13.98236927099999, 26.889171675000025, 23.66247107399997, 9.68010180299998, 18.284636739000003, 36.56927347800001, 23.66247107399997, 27.96473854199998, 39.79597407900006, 37.64484034499996, 18.284636739000003, 31.191439143000036, 18.284636739000003, 11.831235537000078, 4.302267468000012]"
"['2020-05-17 12:00:00', '2020-05-18 00:00:00']",2020-05-18 08:00:00,"[0.01515, 0.015405706372152857]",0.015114984210709044,1,"[200508.5767, 217263.0861]",417771.6628,"[0.0002770732128297078, 0.000255706372152857]",-70.1841600657019,6.3497041669365135,12699.408333873027,"[4.010171533999837, -10.02542883499994, 72.18308761199984, 132.44169271063504, 44.709643522635005]"
['2020-05-19 20:00:00'],2020-05-20 00:00:00,[0.0156],0.01534707317409527,1,[222294.5164],222294.5164,[0.00024991869544969947],-56.224246449078684,3.439682332615461,6879.364665230922,[-15.56061614799975]
"['2020-05-20 12:00:00', '2020-05-20 12:00:00', '2020-05-20 12:00:00']",2020-05-20 16:00:00,"[0.01508, 0.014841986343915451, 0.014603972687830903]",0.014899184978306996,2,"[233413.3111, 233413.3111, 233413.3111]",700239.9332999999,"[0.0002380136560845479, 0.0002380136560845479, 0.0002380136560845479]",-40.052767931184725,10.41297791146846,20825.955822936918,[113.4293066588675]
"['2020-05-21 08:00:00', '2020-05-21 12:00:00', '2020-05-21 12:00:00']",2020-05-22 04:00:00,"[0.01457, 0.014289067194596772, 0.014008134389193544]",0.014338001402818603,2,"[202484.2342, 197753.8916, 197753.8916]",597992.0174,"[0.0002743697837813648, 0.00028093280540322834, 0.00028093280540322834]",-27.933357477308878,8.560043705616874,17120.087411233744,"[143.76380628199976, 281.827346410217, 84.48998066821774, 132.32934206021787, 126.34942188621707]"
"['2020-05-22 20:00:00', '2020-05-23 00:00:00', '2020-05-23 00:00:00']",2020-05-23 04:00:00,"[0.01505, 0.01538175337287546, 0.01571350674575092]",0.015321928710163007,1,"[169633.343, 167460.4091, 167460.4091]",504554.1612,"[0.00032750374763940046, 0.00033175337287546044, 0.00033175337287546044]",-29.463904363593784,7.745474840504291,15490.94968100858,"[123.83234038999996, 70.4737891379128]"
"['2020-05-24 12:00:00', '2020-05-24 20:00:00']",2020-05-25 20:00:00,"[0.01474, 0.014385282846059782]",0.014739082195066925,2,"[166903.327, 156619.309]",323522.636,"[0.0003328606838768104, 0.00035471715394021664]",-55.25862486928107,4.740797411534077,9481.594823068153,"[56.747131180000004, 93.46586311999995, 174.14551601943643, 109.44098881943682, 70.61827249943673, 67.38304613943686, 22.089877099436457, 2.678518939436688]"
"['2020-05-27 08:00:00', '2020-05-28 16:00:00', '2020-05-29 00:00:00']",2020-05-29 08:00:00,"[0.01478, 0.015031295868593824, 0.015272245522154821]",0.015035576302770415,1,"[201444.482, 221076.279, 230569.1448]",653089.9058000001,"[0.00027578593871022887, 0.00025129586859382324, 0.00024094965356099692]",-2.1378811306188172,9.820652051790352,19641.304103580704,"[24.173337840000062, 12.086668920000205, -2.014444819999918, 4.028889640000185, -10.07222409999994, -6.043334460000103, 48.346675680000125, 56.404454960000145, 113.45274884320463, 197.9569010432041, 144.43097015233823, 150.9618692103391]"
"['2020-05-30 04:00:00', '2020-05-30 04:00:00', '2020-05-30 12:00:00', '2020-05-30 12:00:00']",2020-05-31 20:00:00,"[0.01538, 0.015603386207354299, 0.015867729035311282, 0.016132071863268264]",0.015652353749534113,1,"[248697.34, 248697.34, 210164.7924, 210164.7924]",917724.2648,"[0.00022338620735429883, 0.00022338620735429883, 0.00026434282795698226, 0.00026434282795698226]",-66.17240947229156,14.397631041916862,28795.262083833724,"[123.5065292382969, 382.1517628382967, 408.88411516299186, 684.2013946029903, 629.1379387149925, 1271.5449240749917, 1344.962865258992, 1400.0263211469928, 1115.5317990589917, 1198.1269828909915]"
['2020-06-02 08:00:00'],2020-06-02 12:00:00,[0.01721],0.01674508162423246,1,[114176.5287],114176.5287,[0.00048657597307504296],-53.08276627397994,1.93843667579001,3876.8733515800195,[45.67061148000012]
"['2020-06-07 00:00:00', '2020-06-07 00:00:00']",2020-06-07 08:00:00,"[0.01732, 0.01766661167629042]",0.017290656218495182,1,"[160281.8351, 160281.8351]",320563.6702,"[0.00034661167629042186, 0.00034661167629042186]",-64.96210583964826,5.575237270487092,11150.474540974184,"[50.23045562308285, -1.0597316089172848]"
"['2020-06-07 16:00:00', '2020-06-07 16:00:00', '2020-06-08 04:00:00']",2020-06-08 08:00:00,"[0.01769, 0.018105123920814148, 0.01853070925908766]",0.0180856824546415,1,"[133828.8467, 133828.8467, 130539.167]",398196.8604,"[0.0004151239208141456, 0.0004151239208141456, 0.0004255853382735121]",-7.7415307770192365,7.205532737018121,14411.06547403624,"[88.97959887585979, 97.00932967785947, 209.42556090585953, 177.14825801337014]"
['2020-06-10 04:00:00'],2020-06-10 16:00:00,[0.01737],0.017687067436004743,2,[161394.8108],161394.8108,[0.0003442214485661771],-51.17303884482668,2.8290143830184133,5658.028766036827,"[3.2278962159998685, -4.841844323999803, 45.19054702399984]"
