Entry Dates,Exit Date,Entry Prices,Exit Price,Trade Type,Quantities,Total Quantity,ATR Values,PnL,Txn Fee,Volume,Daily unrealized
"['2020-12-07 08:00:00', '2020-12-07 16:00:00', '2020-12-08 00:00:00']",2020-12-12 00:00:00,"[3.4992, 3.4046857620821003, 3.3096622481625078]",3.4039,2,"[572.3342, 587.8009, 584.6506]",1744.7857,"[0.09706838536493591, 0.09451423791789969, 0.0950235139195926]",-0.09083723539629798,5.939030625612302,11878.061251224604,"[15.79642392000004, 85.96459683999994, 152.5726828290445, 226.5893022090446, 256.04370352460415, 507.9907586046043, 474.3163945946037, 512.7016799946042, 582.3186294246038, 1013.804133034604, 974.197497644604, 1074.348196824604, 789.2502134446042, 513.0506371346041, 301.05917458460385, 317.80911730460434, 411.32963082460407, 525.6130941746043, 589.4722507946042, 588.9488150846039, 490.3684230346043, 658.7402430846039, 685.2609857246041, 686.8312928546036, 622.9721362346036, 382.71514534460414, 382.1917096346038, 289.369110394604]"
['2020-12-12 04:00:00'],2020-12-12 12:00:00,[3.4303],3.3027828116387896,1,[404.816],404.816,[0.13723656827179748],-51.6209981236317,1.3628298257381841,2725.659651476368,"[5.060200000000072, -9.7965472]"
"['2020-12-14 16:00:00', '2020-12-15 00:00:00']",2020-12-15 16:00:00,"[3.2133, 3.1192181966492405]",3.204946962229937,2,"[574.7782, 590.5027]",1165.2809,"[0.0966556416016368, 0.09408180335075915]",-45.821923529059625,3.7117525188350378,7423.505037670075,"[42.3611533399998, 71.5598858999999, 117.48865475050756, 79.15091314050738, 17.973665890507657, 5.7382164405077125]"
['2020-12-16 20:00:00'],2020-12-17 00:00:00,[3.3749],3.2815070085845424,1,[583.7004],583.7004,[0.09517820508799014],-54.51352644639906,1.9426737167368002,3885.3474334736,[2.8017619200002097]
['2020-12-18 00:00:00'],2020-12-18 04:00:00,[3.1501],3.3173,2,[571.5394],571.5394,[0.0972033730116107],-95.56138767999988,1.84818695778,3696.37391556,[-92.53222885999983]
"['2020-12-18 12:00:00', '2020-12-19 08:00:00', '2020-12-19 12:00:00']",2020-12-19 16:00:00,"[3.4173, 3.5109639586771757, 3.6099703201092064]",3.5114843827726445,1,"[542.8783, 593.137, 561.1312]",1697.1465,"[0.10233518682781031, 0.09366395867717564, 0.09900636143203059]",-3.8241918079121944,5.961415525931211,11922.83105186242,"[-6.405963940000017, 15.254880229999886, 6.297388280000029, 24.212372179999985, 99.18386541000004, 166.42183016209646, 90.39394366483415]"
"['2020-12-20 20:00:00', '2020-12-21 04:00:00', '2020-12-21 08:00:00']",2020-12-23 08:00:00,"[3.3269, 3.228183662458976, 3.129481747420687]",3.233521512093192,2,"[594.4049, 562.7797, 562.862]",1720.0466000000001,"[0.09346416299352267, 0.09871633754102417, 0.09870191503828923]",-6.0594326724879926,5.5587779665665105,11117.55593313302,"[32.395067049999994, 62.947478910000065, 276.7878662935643, 349.8552106702654, 288.1055377302657, 244.93236807026548, 287.4175190902658, 441.8777037702656, 528.0520384302656, 382.1920867502657, 270.5610624102653, 312.0141854702658, 428.8053496102655, 548.3485883102658, 432.76145679026547]"
"['2020-12-23 20:00:00', '2020-12-23 20:00:00']",2020-12-24 00:00:00,"[2.9112, 2.767627817996636]",2.9535,2,"[386.9521, 386.9521]",773.9042,"[0.1435721820033642, 0.1435721820033642]",-88.29170498778397,2.2415802022061078,4483.160404412216,[42.65288565221603]
['2020-12-27 12:00:00'],2020-12-27 16:00:00,[2.8469],3.0454,2,[485.5986],485.5986,[0.11440633677847103],-96.39132209999984,1.43064631539,2861.29263078,[-44.23803245999998]
['2020-12-29 16:00:00'],2020-12-30 00:00:00,[2.842],2.9475460600206187,2,[506.2866],506.2866,[0.10973144645224053],-53.43655587123493,1.4655847951356176,2931.1695902712354,"[-13.922881499999928, -17.72003099999985]"
['2020-12-30 08:00:00'],2020-12-30 16:00:00,[2.8356],2.9304527415654733,2,[549.3871],549.3871,[0.10112279006240543],-52.1108726157049,1.5838974970678525,3167.794994135705,"[-9.888967800000131, -17.74520333000012]"
['2020-12-31 12:00:00'],2020-12-31 20:00:00,[2.8356],2.9197132491642495,2,[656.1121],656.1121,[0.08467388296916421],-55.18772054697903,1.8880653310334896,3776.1306620669793,"[11.0882944899998, 2.755670819999988]"
"['2021-01-01 08:00:00', '2021-01-01 08:00:00', '2021-01-01 08:00:00']",2021-01-02 20:00:00,"[3.2901, 3.406421764653837, 3.5227435293076743]",3.3409111068688673,1,"[477.6024, 477.6024, 477.6024]",1432.8072,"[0.11632176465383744, 0.11632176465383744, 0.11632176465383744]",-93.86414215104075,4.8338135595572025,9667.627119114404,"[629.1144569672766, 391.84158464727665, 591.4316276072766, 771.6787733672766, 703.763712087277, 418.0619564072766, 326.6488570472765, 221.48080856727665, 274.4946749672766]"
['2021-01-04 08:00:00'],2021-01-04 20:00:00,[3.2954],3.5172878626347512,2,[260.1598],260.1598,[0.21354396369981238],-57.72630196548439,0.8861937559027422,1772.3875118054843,"[-11.99336678000001, -11.88930286000002, -28.773673880000068]"
"['2021-01-05 08:00:00', '2021-01-05 08:00:00', '2021-01-05 16:00:00']",2021-01-19 16:00:00,"[3.8861, 4.106632176316965, 4.357383316575299]",12.0439,1,"[251.9159, 251.9159, 221.5565]",725.3883,"[0.22053217631696506, 0.22053217631696506, 0.25075114025833406]",5757.601229935338,5.857703531402331,11715.407062804661,"[127.78883034415291, 188.39979588415306, 170.37038801533748, 224.04912221533735, 422.80551641533737, 611.7691685653376, 622.7225318953373, 644.3391032353378, 427.23038504533736, 517.2510730753376, 466.76404739533734, 412.5775413853374, 516.4531459453375, 524.2873395853372, 367.31331146533785, 319.0024506853377, 415.8417887353375, 1025.7482713753373, 1155.8103935653376, 931.3752535453375, 1271.2196720953373, 1808.6598635653372, 1932.3385687153375, 2045.1364493653375, 2265.654492565338, 2434.5974276353377, 2440.2554563753374, 2468.037828265338, 2326.151876785337, 2287.0534474153374, 2061.6753026053375, 2088.442130875337, 1947.426645355337, 1771.4474437753377, 1613.5304108653377, 1915.2194048353376, 2096.9291739853375, 1582.3387139653375, 1734.0899463253377, 2384.2554796153377, 2799.8304366853376, 2867.146470925338, 2978.3484973153377, 2870.1205629553374, 2742.5247609853377, 2628.3486425653377, 2711.550680575337, 2811.6542659753377, 2810.3485670353375, 2710.3175204653376, 3183.4883085553374, 3276.3380109553377, 3154.2551600653373, 3926.721160735337, 3985.840307185337, 3960.089022535337, 3918.596811775337, 4020.5138679253378, 3879.715998895337, 4180.244371585338, 4213.104461575337, 3838.8766376053372, 3954.7936879453373, 3912.2859335653375, 4166.171838565337, 5701.963947325337, 6929.3209509253375, 6596.2226435653365, 6739.124138665337, 7091.880468955337, 7691.558976565338, 7162.025517565337, 6982.782068635338, 6551.756340775337, 6857.362431565338, 6586.647518005337, 7063.807941745337, 7031.455623565338, 6897.984176365337, 6833.424617665337, 6869.403877345337, 6259.787550025338, 6534.201943915337, 6725.559377455336, 6408.927384505338, 6301.787532595337]"
['2021-01-20 00:00:00'],2021-01-20 08:00:00,[11.5493],12.401061431131737,2,[62.7157],62.7157,[0.8858312347175551],-53.418814386428636,0.7510318412032144,1502.0636824064286,"[2.0319886800000546, 19.65510037999998]"
['2021-01-20 12:00:00'],2021-01-20 16:00:00,[11.2359],12.119216180008092,2,[63.4111],63.4111,[0.8761173357229542],-56.01205062211105,0.7404868038010555,1480.973607602111,[-29.378362629999902]
['2021-01-22 00:00:00'],2021-01-22 04:00:00,[11.0001],11.907504039911005,2,[63.3681],63.3681,[0.8767114713332201],-57.5004699414846,0.7258056717807423,1451.6113435614845,[-36.71547713999998]
['2021-01-22 16:00:00'],2021-01-24 16:00:00,[13.0461],12.325437357183072,1,[63.0567],63.0567,[0.8810411216343109],-45.44260806931416,0.7999227098353429,1599.8454196706857,"[21.363609960000055, 14.067949770000032, 19.326878550000096, 27.883672740000094, 12.914012160000034, 16.0100961300001, 4.666195800000102, 8.222593680000102, -2.913219539999931, 8.928828720000025, 9.174749850000012, -15.902899739999901]"
"['2021-01-25 20:00:00', '2021-01-26 08:00:00']",2021-01-26 16:00:00,"[12.1253, 11.523055380857935]",12.125021360199467,2,"[89.7772, 92.2475]",182.0247,"[0.6188159218675173, 0.6022446191420645]",-55.5048411782073,2.1793009549947957,4358.601909989592,"[35.49790487999987, 30.47038167999995, 60.62654316, 90.71948841569264, 44.37599979569264]"
['2021-01-27 08:00:00'],2021-01-28 08:00:00,[11.3217],11.942288449248535,2,[88.5896],88.5896,[0.6271118017261095],-54.977682483548016,1.030473715561774,2060.947431123548,"[50.76184080000004, 33.345125440000025, 23.166180399999988, 50.87700727999993, 11.463494240000037, 4.066262639999965]"
['2021-01-28 12:00:00'],2021-01-28 16:00:00,[12.6994],12.043350950876832,1,[87.8206],87.8206,[0.6326025526319666],-57.614621123426176,1.086461617078287,2172.923234156574,[-27.751309600000063]
"['2021-01-31 08:00:00', '2021-01-31 08:00:00', '2021-01-31 08:00:00']",2021-01-31 12:00:00,"[12.6498, 13.23196961863183, 13.814139237263658]",13.153660926540617,1,"[95.4285, 95.4285, 95.4285]",286.2855,"[0.5821696186318291, 0.5821696186318291, 0.5821696186318291]",-22.418643069678847,3.776911716719983,7553.823433439967,[612.5451535451776]
"['2021-02-03 04:00:00', '2021-02-03 20:00:00', '2021-02-04 00:00:00']",2021-02-04 04:00:00,"[14.1199, 14.78365132494155, 15.459845894886998]",14.7081,1,"[85.5205, 83.6994, 82.1591]",251.379,"[0.6496170560486778, 0.6637513249415509, 0.6761945699454476]",-17.78320861942313,3.706199074209712,7412.398148419423,"[5.2509587000000675, 1.9840756000000852, 50.807729050000084, 72.73518525000001, 186.02274159318713, 284.47490098057705]"
"['2021-02-05 04:00:00', '2021-02-05 08:00:00', '2021-02-05 16:00:00']",2021-02-06 00:00:00,"[15.9105, 16.711046075310772, 17.523118656470377]",16.67157187466023,1,"[70.8462, 69.3971, 68.4121]",208.6554,"[0.7841707949758256, 0.8005460753107706, 0.8120725811596047]",-7.076448395286116,3.482151722333623,6964.303444667246,"[71.31378492000005, 141.3740658170505, 242.3632661470508, 253.5608802487336, 265.3290448087336]"
['2021-02-06 08:00:00'],2021-02-06 12:00:00,[18.0348],17.064164246137175,1,[58.4433],58.4433,[0.9505883077101704],-56.727156553731305,1.0256496485631343,2051.299297126269,[-21.366870480000035]
"['2021-02-06 20:00:00', '2021-02-07 00:00:00']",2021-02-07 04:00:00,"[18.2, 19.16663739514062]",18.15872249300937,1,"[59.3585, 57.473]",116.8315,"[0.9359329233649504, 0.9666373951406204]",-60.378064068891796,2.1516998189764704,4303.399637952941,"[77.51626515000007, 94.666391689084]"
"['2021-02-07 08:00:00', '2021-02-07 08:00:00', '2021-02-07 08:00:00']",2021-02-14 00:00:00,"[19.5059, 20.548627241989163, 21.591354483978325]",42.5849,1,"[53.2791, 53.2791, 53.2791]",159.8373,"[1.0427272419891627, 1.0427272419891627, 1.0427272419891627]",3522.218339704005,5.045546266917997,10091.092533835994,"[517.596774304005, 470.0132100940051, 627.8365601140052, 895.7558423740049, 1394.5920719440053, 1750.2780156340048, 2038.7843421340053, 2130.3551313040048, 1908.6607962040048, 1567.8716888740053, 1690.259109484005, 1650.2198658340053, 1559.5601492740052, 1938.9020133640047, 2031.5277287140052, 3735.2175256840046, 3899.4663351640042, 5287.493448364005, 5751.085553284005, 5623.791127564005, 6411.213602284005, 5620.6103652940055, 5808.515095174005, 5221.592529574005, 4769.764449934005, 4611.349701904004, 4390.662341794005, 4372.984336414005, 5107.021152934005, 5458.663212934005, 4844.280599194005, 5243.682044434005, 5075.804928244004, 5003.974045624005, 5068.660200934005, 4752.358167964006, 4379.761437934006, 4369.755622954005, 4077.109510384005, 3844.4503365040055]"
['2021-02-14 04:00:00'],2021-02-14 08:00:00,[41.0784],45.56136575115596,2,[12.0932],12.0932,[4.593949019095667],-54.21340142187924,0.5238760075909397,1047.7520151818792,[-13.72820063999997]
"['2021-02-14 12:00:00', '2021-02-15 00:00:00', '2021-02-15 00:00:00']",2021-02-15 04:00:00,"[40.54, 36.31403593291047, 32.08807186582094]",36.54993166177117,2,"[12.5333, 13.1462, 13.1462]",38.8257,"[4.432628034412226, 4.225964067089525, 4.225964067089525]",-11.748910176745744,1.4132022266320559,2826.404453264112,"[-10.09055983000004, 31.83458199999999, 107.034382, 102.78425154368306]"
['2021-02-18 08:00:00'],2021-02-19 00:00:00,[42.0529],38.84554351290082,1,[15.4579],15.4579,[3.5939849999842797],-49.578995841930464,0.6252600249890348,1250.5200499780697,"[12.006150929999972, -3.782548130000026, -4.218460909999999, -8.548218700000067]"
"['2021-02-20 20:00:00', '2021-02-20 20:00:00', '2021-02-20 20:00:00']",2021-02-21 00:00:00,"[37.5134, 34.61759595220116, 31.721791904402316]",35.9943,2,"[19.1848, 19.1848, 19.1848]",57.5544,"[2.8958040477988396, 2.8958040477988396, 2.8958040477988396]",-79.2353754486339,2.032012652195683,4064.0253043913663,[-15.396034968633824]
"['2021-02-22 12:00:00', '2021-02-22 12:00:00', '2021-02-22 12:00:00']",2021-02-22 16:00:00,"[31.4357, 28.664150319772826, 25.892600639545652]",31.4466,2,"[20.0449, 20.0449, 20.0449]",60.134699999999995,"[2.771549680227175, 2.771549680227175, 2.771549680227175]",-167.3217767855568,1.8073709686272212,3614.7419372544427,[-31.531610715556884]
['2021-02-23 08:00:00'],2021-02-23 12:00:00,[24.3366],27.685053178790366,2,[17.5961],17.5961,[3.1572569772753902],-58.91971697931314,0.4576891057496566,915.3782114993132,[-4.059420269999979]
"['2021-02-28 00:00:00', '2021-02-28 12:00:00']",2021-02-28 20:00:00,"[24.8608, 22.68963732917178]",24.826124366871028,2,"[24.4589, 25.5879]",50.046800000000005,"[2.2713851363138624, 2.1711626708282186]",-53.82008882880636,1.2155580365495178,2431.116073099036,"[52.84834523000005, 45.22206021000001, 67.52613111999999, 82.61371213511454, 30.30479677511465]"
"['2021-03-01 20:00:00', '2021-03-02 00:00:00']",2021-03-02 04:00:00,"[27.3633, 29.45693420717568]",27.3203,1,"[26.5396, 26.5355]",53.0751,"[2.093308079116804, 2.093634207175684]",-57.837859804510465,1.4789465844322551,2957.8931688645107,"[56.70716332000003, -50.80540905451045]"
"['2021-03-02 12:00:00', '2021-03-02 12:00:00']",2021-03-02 16:00:00,"[29.5, 31.60199062651558]",28.49,1,"[26.43, 26.43]",52.86,"[2.101990626515578, 2.101990626515578]",-108.94421225880686,1.5604535061294034,3120.9070122588064,[-88.98956225880679]
"['2021-03-04 16:00:00', '2021-03-05 00:00:00']",2021-03-07 00:00:00,"[25.866, 24.017657193497]",25.472860160521353,2,"[30.0578, 30.057]",60.1148,"[1.8482879156284417, 1.848342806502998]",-31.922116912769802,1.5153348355213243,3030.6696710426486,"[36.69756802000001, 71.1167548, 72.32056282493919, 72.69327458493918, 31.478567704939326, 62.63005706493934, 43.66984914493932, 55.59662546493929, 65.93035958493934, 23.934160304939184, 61.27747406493929, 45.19676506493918, 25.220617024939177, -0.38828777506072776]"
['2021-03-07 04:00:00'],2021-03-08 08:00:00,[26.7718],25.324383868227827,1,[37.7502],37.7502,[1.4716627692227298],-54.64024845762586,0.983320680131187,1966.641360262374,"[48.063554640000106, 45.764567460000094, 29.399855760000015, 1.5439831800000228, 9.747101640000084, 14.941529160000048, -21.377938259999933]"
