Entry Dates,Exit Date,Entry Prices,Exit Price,Trade Type,Quantities,Total Quantity,ATR Values,PnL,Txn Fee,Volume,Daily unrealized
['2020-05-09 00:00:00'],2020-05-10 00:00:00,[17.4],16.35334282785914,1,[54.5576],54.5576,[0.339430416049926],-57.10310333479206,0.920750688332604,1841.5013766652078,"[3.491686400000003, -7.419833599999958, -8.892888800000014, -4.146377599999834, -12.657363199999963, -33.00734799999983]"
"['2020-05-18 00:00:00', '2020-05-19 08:00:00']",2020-05-21 12:00:00,"[16.693, 17.030957148671693]",16.018760635758714,1,"[53.1946, 54.7955]",107.9901,"[0.3481279066823699, 0.33795714867169074]",-91.32970730839297,1.7755324165858433,3551.0648331716866,"[9.52183339999992, -0.8511136000000953, -5.851406000000159, -6.808908800000006, -1.2766704000000484, -2.393757000000091, -6.064184400000041, 27.98035959999999, 21.329815959960097, 12.90658815996016, 41.63195475995997, 52.21498455995986, 40.44406365996005, 42.171905259959864, 43.46778645995991, -2.428006040040165, 8.802964359960132, 21.545796159959977, 5.56326135996001, -8.583441740040014, -25.96984784004016]"
['2020-05-21 16:00:00'],2020-05-22 16:00:00,[15.817],16.88166350778244,2,[52.8669],52.8669,[0.3502855430497372],-56.28545919958355,0.8643384868997919,1728.6769737995837,"[-11.260649700000052, -6.238294200000017, -8.670171599999984, -25.111777500000077, -25.53471270000003, -41.87058480000009]"
"['2020-05-28 12:00:00', '2020-05-28 20:00:00', '2020-05-30 04:00:00', '2020-05-30 16:00:00', '2020-05-31 00:00:00']",2020-05-31 20:00:00,"[16.803, 17.068738281241146, 17.334059903436316, 17.605638979129576, 17.884895648749612]",16.98337579062365,1,"[70.8384, 69.6871, 69.7965, 68.1883, 66.3136]",344.82390000000004,"[0.2614190881296437, 0.2657382812411448, 0.26532162219516997, 0.2715790756932593, 0.2792566696200345]",-119.86175193394365,5.916204751255403,11832.409502510807,"[15.584447999999918, 25.28930879999995, 38.394297321319705, 30.80592032131992, 30.524869321320075, 16.472319321319876, 22.3743903213201, 28.557512321320168, 26.168578821319745, 79.5682688213201, 99.42266127112728, 105.73232127112752, 114.5658452711271, 167.35952887054788, 279.59917977054755, 151.729899677626, 216.90161677762603, 181.3847550776255, 67.24804417762564, 33.80012587762519]"
['2020-06-02 08:00:00'],2020-06-02 12:00:00,[18.203],17.268466048290946,1,[59.0258],59.0258,[0.31373584541691496],-55.161614126788216,1.0468658303366056,2093.7316606732115,[1.4166192000000537]
"['2020-06-11 16:00:00', '2020-06-11 16:00:00', '2020-06-11 16:00:00', '2020-06-11 16:00:00', '2020-06-11 16:00:00']",2020-06-12 08:00:00,"[16.87, 16.641672328108037, 16.413344656216072, 16.185016984324108, 15.956689312432145]",16.754025538741104,2,"[81.105, 81.105, 81.105, 81.105, 81.105]",405.52500000000003,"[0.22832767189196276, 0.22832767189196276, 0.22832767189196276, 0.22832767189196276, 0.22832767189196276]",-138.15461488596202,6.725098899155006,13450.197798310011,"[84.89449171202382, 135.9906417120243, -35.14090828797593, -72.44920828797542]"
"['2020-06-15 04:00:00', '2020-06-15 04:00:00']",2020-06-15 20:00:00,"[15.861, 15.622380183218912]",16.413765663340193,2,"[77.6068, 77.6068]",155.2136,"[0.2386198167810892, 0.2386198167810892]",-104.31526896038592,2.495482023683227,4990.964047366453,"[-3.3075875969664934, 1.8144612030334253, -53.596793996966476, -93.79711639696653]"
['2020-06-20 08:00:00'],2020-06-22 12:00:00,[15.73],16.38072309335991,2,[76.4492],76.4492,[0.2422329042520527],-49.74725990889052,1.2274195459544455,2454.8390919088906,"[-6.039486799999913, -7.415572399999965, -14.066652799999945, -26.374973999999916, -23.31700599999998, -22.170267999999936, -19.41809679999997, -19.1123, -15.748535199999964, -17.736214399999948, -33.10250359999999, -36.00757320000001, -37.15431120000005]"
['2020-06-22 20:00:00'],2020-06-25 00:00:00,[16.55],15.906558897158016,1,[86.7309],86.7309,[0.2135170820428465],-55.80622594647791,1.4074932820267612,2814.9865640535227,"[1.5611562000000592, -8.152704600000105, -10.754631600000202, -3.0355815000000126, -1.3876944000001554, -7.111933800000065, -4.510006799999966, 10.06078439999997, -13.4432895000001, -25.67234639999995, -25.32542280000014, -29.054851500000076, -43.71237360000012]"
"['2020-06-27 16:00:00', '2020-06-27 16:00:00', '2020-06-27 16:00:00', '2020-06-27 16:00:00']",2020-06-29 00:00:00,"[15.444, 15.233008742807403, 15.022017485614805, 14.811026228422207]",15.533331064244017,2,"[87.7691, 87.7691, 87.7691, 87.7691]",351.0764,"[0.2109912571925977, 0.2109912571925977, 0.2109912571925977, 0.2109912571925977]",-142.47310495293516,5.38214939756649,10764.298795132981,"[85.49170749002283, 91.81108269002307, 80.22556149002327, -0.8730869099773126, -28.60812250997691, -70.73729050997726, -48.61947730997704, -84.42927010997715]"
['2020-07-02 00:00:00'],2020-07-02 16:00:00,[15.895],15.245236781580799,1,[89.6328],89.6328,[0.206604350990885],-58.24009660392456,1.3955933076980378,2791.1866153960755,"[5.826132000000115, -7.439522400000016, -2.061554399999972, -38.72136960000004]"
