Entry Dates,Exit Date,Entry Prices,Exit Price,Trade Type,Quantities,Total Quantity,ATR Values,PnL,Txn Fee,Volume,Daily unrealized
"['2020-02-11 12:00:00', '2020-02-11 16:00:00']",2020-02-11 20:00:00,"[10213.56, 10357.052531642867]",10210.455626582143,1,"[0.4344, 0.3872]",0.8216,"[127.8805596240699, 143.49253164286645]",-58.11086145222977,8.417965773526003,16835.93154705201,"[85.31615999999984, 15.45879574788159]"
['2020-02-12 04:00:00'],2020-02-12 08:00:00,[10409.96],10264.063897273561,1,[0.3898],0.3898,[142.5195818173027],-56.8703008427654,4.029367257578617,8058.734515157234,[-8.692539999999715]
['2020-02-13 04:00:00'],2020-02-13 08:00:00,[10479.98],10336.00182680794,1,[0.3908],0.3908,[142.15123493900913],-56.26667008345678,4.0674428489582715,8134.885697916543,[-39.07218399999983]
['2020-02-13 12:00:00'],2020-02-13 16:00:00,[10512.55],10264.86,1,[0.3686],0.3686,[150.72926453245566],-91.2985339999995,3.829276663,7658.553325999999,[-78.21323399999952]
"['2020-02-15 12:00:00', '2020-02-15 12:00:00', '2020-02-15 12:00:00']",2020-02-15 16:00:00,"[10101.0, 9955.285437163468, 9809.570874326935]",9983.03,2,"[0.3813, 0.3813, 0.3813]",1.1439,"[145.71456283653262, 145.71456283653262, 145.71456283653262]",-31.737005428710184,11.403719514285646,22807.439028571287,[153.4832825712899]
['2020-02-16 16:00:00'],2020-02-16 20:00:00,[9752.3],9919.50236368559,2,[0.3462],0.3462,[160.47722493220024],-57.88545830795132,3.4051889891539755,6810.377978307952,[5.082215999999471]
['2020-02-17 08:00:00'],2020-02-18 04:00:00,[9626.64],9797.493701348674,2,[0.3256],0.3256,[170.64617156493296],-55.62996515912852,3.162248966579564,6324.497933159128,"[53.6426, 11.929983999999811, 3.8583599999995264, -2.9629600000001184, -33.471680000000354]"
['2020-02-19 16:00:00'],2020-02-19 20:00:00,[10270.0],10093.774716745782,1,[0.3162],0.3162,[175.71082447812375],-55.72243456498376,3.2195127827175076,6439.025565435016,[-34.709274000000136]
['2020-02-23 08:00:00'],2020-02-24 00:00:00,[9950.0],9808.17051276543,1,[0.3763],0.3763,[147.63533089472423],-53.37043604636887,3.717499781976816,7434.999563953632,"[-11.92118400000011, -16.933500000000002, 11.39812700000033, 18.815]"
"['2020-02-24 16:00:00', '2020-02-25 12:00:00', '2020-02-26 00:00:00']",2020-03-02 12:00:00,"[9547.0, 9395.229283288438, 9232.279167547862]",8869.15,2,"[0.362, 0.366, 0.3409]",1.0689,"[153.47450253685335, 151.77071671156247, 162.95011574057582]",561.7174509006364,9.761093160450315,19522.186320900633,"[-9.777620000000079, -9.817440000000289, 17.919, 16.64475999999984, 68.56279999999987, 134.70743768356795, 162.85191768356785, 256.9750376835685, 282.89488590063604, 297.85948590063606, 442.0968519006366, 838.722885900636, 721.1438859006361, 920.0661759006364, 768.1968639006365, 697.4143059006352, 688.4783019006366, 584.9980929006351, 759.132591900637, 646.3208859006361, 740.384085900636, 902.856885900636, 1009.746885900636, 956.3018859006361, 874.9265289006369, 774.588885900636, 730.763985900636, 835.5161859006361, 870.789885900636, 846.247941900637, 924.2348859006361, 934.8597519006365, 929.579385900636, 924.2348859006361, 908.5220559006352, 1053.571785900636, 982.2547779006367, 951.0108309006353, 849.0698379006363, 825.1157889006365, 719.006085900636]"
['2020-03-02 16:00:00'],2020-03-03 08:00:00,[8900.0],8744.871305965444,1,[0.3377],0.3377,[164.4882825909014],-52.386959975469644,2.9793365200122652,5958.673040024531,"[24.3144, 7.544218000000049, -9.671727999999803, -9.634581000000221]"
"['2020-03-05 08:00:00', '2020-03-05 08:00:00']",2020-03-07 16:00:00,"[8972.0, 9111.09740744358]",8994.161512932757,1,"[0.3994, 0.3994]",0.7988,"[139.09740744357947, 139.09740744357947]",-37.85288800227989,7.203462660531826,14406.92532106365,"[84.27443546703361, 97.4626234670338, 104.44413546703362, 37.105295467034196, 83.11617546703448, 110.3951954670342, 77.55652746703373, 55.86910746703402, 84.5540154670339, 89.48261146703396, 59.703347467034895, 66.6608954670342, 82.61293146703368, 129.7660954670342]"
"['2020-03-08 08:00:00', '2020-03-08 12:00:00', '2020-03-08 12:00:00']",2020-03-19 08:00:00,"[8707.28, 8583.953923980514, 8460.627847961028]",5529.98,2,"[0.4438, 0.4505, 0.4505]",1.3448,"[125.18534317840647, 123.32607601948614, 123.32607601948614]",4106.157848259667,9.489796028129833,18979.592056259666,"[181.1680360000005, 628.5588402596669, 787.5679922596667, 805.9917522596663, 1224.426272259666, 1104.4566642596658, 1275.0445442596663, 1194.0741362596664, 1053.4349522596663, 995.9850962596661, 959.6351522596664, 947.7336722596659, 1127.7889442596663, 1143.5365522596665, 956.2059122596661, 959.2989522596664, 1030.2371522596663, 1109.674488259666, 1134.1229522596664, 1331.4185602596665, 1049.9115762596666, 1356.0149522596664, 1672.0429522596664, 4551.031136259667, 3862.587672259666, 3557.1835922596665, 5697.029352259667, 6672.264864259667, 5463.545176259667, 4669.602152259667, 4969.492552259667, 5169.571896259666, 4521.526224259666, 4405.4296402596665, 4301.126952259667, 4602.321808259667, 4463.820856259666, 4488.766896259666, 4765.082952259666, 4699.026376259667, 4586.022832259667, 4540.4206642596655, 4496.122952259666, 4478.828824259666, 4590.796872259666, 4583.534952259666, 5145.069640259667, 5607.438776259666, 5516.826152259667, 5060.831368259666, 5067.662952259667, 4935.213600259666, 4543.190952259666, 4594.7505842596665, 4745.421976259667, 4440.986152259667, 4415.434952259667, 4467.008032259667, 4695.825752259666, 4842.072752259666, 4832.322952259667, 4640.016552259666, 4482.661504259666, 4487.381752259666, 4450.830088259666, 4328.022952259666]"
"['2020-03-19 12:00:00', '2020-03-19 16:00:00', '2020-03-19 16:00:00']",2020-03-20 20:00:00,"[5660.0, 5995.212869277518, 6330.425738555035]",5979.159401877321,1,"[0.1655, 0.1657, 0.1657]",0.4969,"[335.6382834500187, 335.2128692775178, 335.2128692775178]",-8.044010525013183,2.9750663120553473,5950.132624110694,"[115.519, 201.0716826821459, 132.0025826821459, 174.9744946821457, 454.9875826821459, 355.17031068214584, 331.59737468214604, 187.11376168214585]"
"['2020-03-24 00:00:00', '2020-03-25 08:00:00']",2020-03-25 12:00:00,"[6662.68, 6954.654385945576]",6517.24,1,"[0.1729, 0.1903]",0.36319999999999997,"[321.2560741449149, 291.9743859455758]",-108.38653364544314,2.4212548348227214,4842.509669645442,"[-7.381101000000088, 30.65862799999995, 19.24722799999995, 13.676389999999905, 22.14330299999995, 13.538069999999873, 9.322768000000012, 51.52938699999996, -0.48344564544309976]"
"['2020-03-27 20:00:00', '2020-03-28 00:00:00', '2020-03-29 16:00:00']",2020-03-30 04:00:00,"[6436.26, 6204.497048076768, 6008.239412669802]",6202.913977826849,2,"[0.2528, 0.2397, 0.2831]",0.7756000000000001,"[219.75573886655994, 231.76295192323192, 196.25763540696622]",4.256966948317528,4.813108564676663,9626.217129353327,"[95.11852800000007, 115.19124542400118, 82.09032042400116, 94.4668454240012, 157.33447042400104, 80.50447042400103, 75.08204542400092, 105.62197042400103, 124.82947042400103, 129.75447042400103, 223.32947042400104, 272.0824881508214, 277.9770481508217, 174.04664815082168]"
"['2020-04-01 20:00:00', '2020-04-02 12:00:00', '2020-04-02 16:00:00']",2020-04-02 20:00:00,"[6606.15, 6784.085239125941, 6963.782216295586]",6764.331087984424,1,"[0.3332, 0.3122, 0.3092]",0.9545999999999999,"[166.75745167816888, 177.93523912594156, 179.6969771696445]",-15.131596343782686,6.464796254761822,12929.592509523643,"[47.93082000000012, 23.12074800000011, 35.06596800000023, 74.36024400000002, 385.8054083448817, 80.96694706628625]"
"['2020-04-06 04:00:00', '2020-04-06 16:00:00', '2020-04-07 00:00:00']",2020-04-07 20:00:00,"[7049.11, 7217.496377700457, 7389.70908357512]",7220.722769670886,1,"[0.3313, 0.3299, 0.3226]",0.9838,"[167.67676361038897, 168.3863777004572, 172.21270587466262]",3.4047124375050055,7.1020447045834665,14204.08940916693,"[30.787709000000095, 36.63515399999997, 83.78245700000011, 156.62180199662043, 209.51780199662042, 165.14854563528746, 218.14585163528736, 235.85425163528734, 161.6068656352871, 70.62504163528753]"
"['2020-04-10 04:00:00', '2020-04-10 04:00:00', '2020-04-10 12:00:00']",2020-04-10 16:00:00,"[7070.43, 6915.665324498334, 6755.367779858079]",6917.0414472663215,2,"[0.359, 0.359, 0.3466]",1.0646,"[154.76467550166706, 154.76467550166706, 160.2975446402545]",-1.4636307660136012,7.3631505093767196,14726.301018753438,"[101.99022149490186, 180.97022149490186, 182.3410999937119]"
"['2020-04-13 00:00:00', '2020-04-13 00:00:00']",2020-04-13 08:00:00,"[6741.0, 6596.717473678535]",6748.157978683657,2,"[0.385, 0.385]",0.77,"[144.2825263214658, 144.2825263214658]",-61.06041622018104,5.165551435476326,10331.10287095265,"[27.357127366235172, 13.751227366235117]"
['2020-04-16 00:00:00'],2020-04-16 04:00:00,[6558.0],6694.6694103062655,2,[0.4163],0.4163,[133.45885295396377],-56.89547551049832,2.7585431377552494,5517.086275510499,[-24.1454]
"['2020-04-16 08:00:00', '2020-04-16 08:00:00']",2020-04-16 12:00:00,"[6984.7, 7132.970939790952]",6976.730046989547,1,"[0.3747, 0.3747]",0.7494,"[148.2709397909523, 148.2709397909523]",-61.529803925702595,5.259126399176818,10518.252798353635,[26.352298860330734]
['2020-04-16 20:00:00'],2020-04-17 00:00:00,[7172.26],7012.253839534395,1,[0.3555],0.3555,[156.28490575326776],-56.882190045522506,2.521297334977239,5042.5946699544775,[-13.569435000000025]
['2020-04-18 12:00:00'],2020-04-19 12:00:00,[7190.92],7064.189382674073,1,[0.4157],0.4157,[133.62732975282785],-52.68191762238772,2.9629244851888066,5925.848970377612,"[24.559555999999972, 41.18755599999997, 28.05975, 18.32405599999997, -5.37084400000003, -10.35924400000003]"
"['2020-04-20 08:00:00', '2020-04-20 16:00:00']",2020-04-22 12:00:00,"[6981.0, 6854.189418005259]",6975.45453101046,2,"[0.4703, 0.4381]",0.9084,"[118.12197450940914, 126.81058199474178]",-50.51821194179766,6.311243789999003,12622.487579998007,"[32.4554030000001, 102.20559599999986, 167.04770402810473, 100.25305202810497, 84.21070802810428, 145.96374002810472, 127.03268402810458, 103.26894002810471, 84.33788402810458, 97.44609602810485, 74.46357602810468, 4.398684028104581, -1.9601159718954189]"
"['2020-04-23 12:00:00', '2020-04-23 12:00:00', '2020-04-23 12:00:00']",2020-05-04 04:00:00,"[7208.55, 7325.708587695067, 7442.8671753901335]",8588.85,1,"[0.4742, 0.4742, 0.4742]",1.4226,"[117.15858769506671, 117.15858769506671, 117.15858769506671]",1796.9449731449986,11.320025523427502,22640.051046855006,"[407.79029914499745, 417.23636314499794, 319.8593931449982, 368.86796314499793, 408.5727291449977, 288.61909714499814, 313.42924114499755, 314.7664851449983, 282.5730471449981, 375.98096314499793, 394.63124914499747, 564.2336211449979, 341.8385631449979, 323.3447631449979, 360.33236314499794, 339.64775914499796, 499.54799914499745, 546.0812451449975, 472.71776314499795, 528.7539771449984, 668.4675231449985, 597.9919191449985, 586.5257631449979, 566.6093631449979, 563.764163144998, 646.274963144998, 646.274963144998, 574.8035391449982, 608.9032611449973, 617.822963144998, 592.216163144998, 627.8949711449978, 788.5207371449976, 908.6024031449974, 1218.8572371449977, 1511.215763144998, 2365.7146791449977, 2296.3487031449977, 2837.078963144998, 3064.367765144999, 2708.4332451449977, 2276.332721144998, 2195.130713144998, 2234.209535144997, 2052.586193144997, 2154.230963144998, 2474.315963144998, 2421.679763144998, 2081.678363144998, 2238.164363144998, 2185.6704231449985, 2182.682963144998, 2230.8379731449986, 2345.4284031449974, 2410.298963144998, 2368.104647144998, 2666.366963144998, 2605.195163144998, 2590.0017951449977, 2491.145321144998, 2260.925963144998, 2324.942963144998, 2302.0106511449967, 2019.083963144998]"
"['2020-05-06 08:00:00', '2020-05-06 20:00:00']",2020-05-07 00:00:00,"[9200.0, 9397.618884975675]",9148.29,1,"[0.2933, 0.2811]",0.5744,"[189.4041230216359, 197.61888497567514]",-85.25289256666156,5.2974042222833315,10594.808444566663,"[56.77994700000004, 36.99099600000024, 60.1265, 47.26693143333795]"
"['2020-05-07 12:00:00', '2020-05-07 12:00:00', '2020-05-07 16:00:00']",2020-05-09 04:00:00,"[9405.0, 9606.127929430719, 9815.4109623899]",9596.565334243602,1,"[0.2762, 0.2762, 0.2655]",0.8179000000000001,"[201.12792943071835, 201.12792943071835, 209.2830329591824]",-7.834357745441177,7.8529479657505625,15705.895931501127,"[253.792465891235, 387.56685537671706, 358.96489237671756, 273.06085537671703, 299.6998583767168, 342.56599737671667, 325.406455376717, 336.21091437671635, 259.9580973767167, 230.53005537671703]"
"['2020-05-10 00:00:00', '2020-05-10 00:00:00', '2020-05-10 00:00:00']",2020-05-10 08:00:00,"[9022.0, 8808.137469094556, 8594.274938189112]",8883.500872331275,2,"[0.2598, 0.2598, 0.2598]",0.7793999999999999,"[213.86253090544497, 213.86253090544497, 213.86253090544497]",-58.738236482698795,6.894431461653646,13788.86292330729,"[266.6619434122968, 118.14727341229738]"
"['2020-05-13 12:00:00', '2020-05-14 04:00:00', '2020-05-14 08:00:00']",2020-05-15 00:00:00,"[9164.0, 9419.200168845158, 9675.716829248058]",9410.908697120769,1,"[0.2038, 0.2177, 0.2166]",0.6381,"[272.54979546830657, 255.2001688451574, 256.51666040289956]",-8.84250233995818,6.009522090802742,12019.044181605484,"[0.1406220000001038, 47.485400000000006, 44.79116400000014, 77.55201400000014, 275.74192324240863, 211.31559102727937, 228.0146680272794, 287.93225802727915, 267.19400802727915]"
['2020-05-18 00:00:00'],2020-05-18 08:00:00,[9880.0],9642.4873177696,1,[0.2335],0.2335,[237.94003571235353],-55.4592113007982,2.279250394349601,4558.5007886992025,"[7.236164999999949, -19.8475]"
"['2020-05-20 12:00:00', '2020-05-21 08:00:00', '2020-05-21 12:00:00']",2020-05-22 16:00:00,"[9447.13, 9236.659642057015, 9023.06480201118]",9238.01133969139,2,"[0.2648, 0.264, 0.2601]",0.7888999999999999,"[209.7950564325368, 210.47035794298367, 213.59484004583447]",-0.8898213763773002,7.287422235194348,14574.844470388696,"[24.925623999999786, 3.9799439999996915, 0.7334959999996339, 8.778119999999904, 58.67967999999961, 216.76782550305185, 335.0327445061592, 182.75926650616026, 223.68739850615964, 249.98932450615976, 154.53242450615977, 126.59747550615988, 80.91227650616]"
['2020-05-24 20:00:00'],2020-05-26 08:00:00,[8812.2],8986.057743367768,2,[0.3133],0.3133,[177.30856635509036],-54.46963099712153,2.7880970754985617,5576.194150997122,"[59.15730600000048, 17.829902999999955, 48.62416000000023, 27.526538000000183, 17.419480000000114, -14.975739999999773, -1.6166279999999544, -12.939289999999772, 11.028160000000229]"
"['2020-05-28 00:00:00', '2020-05-28 12:00:00', '2020-05-28 20:00:00']",2020-05-29 08:00:00,"[9230.0, 9387.528267253005, 9550.064178448842]",9389.92699908731,1,"[0.34, 0.3527, 0.3418]",1.0345,"[163.40538971045837, 157.5282672530042, 162.53591119583626]",0.486324501873436,9.713636318304886,19427.27263660977,"[-11.940800000000273, 14.283400000000075, 99.19840000000008, 157.0986801398661, 215.73573513986585, 215.73784394605036, 163.5059389460506, 207.46184394605038]"
['2020-05-30 20:00:00'],2020-05-31 12:00:00,[9621.65],9471.382182316582,1,[0.3844],0.3844,[144.54394325816142],-57.76294911750584,3.669680785441247,7339.361570882495,"[29.34894000000014, -3.0713559999999163, -5.815971999999693, 6.28494000000014]"
"['2020-06-01 20:00:00', '2020-06-01 20:00:00', '2020-06-01 20:00:00']",2020-06-02 12:00:00,"[9753.0, 9890.132063500698, 10027.264127001396]",9859.78381201718,1,"[0.4051, 0.4051, 0.4051]",1.2153,"[137.1320635006977, 137.1320635006977, 137.1320635006977]",-36.882230027916904,12.00103638175844,24002.07276351688,"[452.29569322760335, 302.37628522760485, 335.9550242276039, 371.7213032276042]"
['2020-06-07 12:00:00'],2020-06-07 16:00:00,[9440.0],9582.488681858673,2,[0.4029],0.4029,[137.89650721965603],-57.408689920859295,3.8320803449604295,7664.160689920858,[-6.0435]
['2020-06-09 00:00:00'],2020-06-09 04:00:00,[9823.13],9673.89174212243,1,[0.3991],0.3991,[139.19974513428275],-59.560988718937665,3.890630688640531,7781.261377281062,[-46.74658299999968]
"['2020-06-10 16:00:00', '2020-06-10 16:00:00']",2020-06-10 20:00:00,"[9890.0, 10012.904100301734]",9855.08,1,"[0.452, 0.452]",0.904,"[122.90410030173416, 122.90410030173416]",-87.12033333638206,8.952552486668191,17905.104973336383,[-22.92729333638186]
"['2020-06-11 12:00:00', '2020-06-11 16:00:00', '2020-06-11 16:00:00']",2020-06-12 04:00:00,"[9550.03, 9412.863833727697, 9275.697667455393]",9431.17485551311,2,"[0.4309, 0.405, 0.405]",1.2409000000000001,"[128.91806976031995, 137.1661662723039, 137.1661662723039]",-19.169543227066153,11.693560106592688,23387.12021318537,"[213.2782640000004, 232.20559497915255, 220.541134979153, 96.45113497915298]"
"['2020-06-15 04:00:00', '2020-06-15 04:00:00']",2020-06-15 08:00:00,"[9130.0, 9000.865476076417]",9140.38677380382,2,"[0.4302, 0.4302]",0.8604,"[129.13452392358334, 129.13452392358334]",-64.49045237273369,7.832143553994442,15664.287107988883,[1.4908478080730123]
['2020-06-16 00:00:00'],2020-06-17 12:00:00,[9497.85],9366.33383617856,1,[0.3867],0.3867,[143.6792321320815],-50.85730054975065,3.647389944725125,7294.779889450249,"[28.8323519999998, 17.82687000000014, 34.86100499999986, 5.085104999999859, 13.901864999999578, 11.744078999999605, 12.266123999999746, 8.673681000000112, 27.51370499999986]"
['2020-06-20 08:00:00'],2020-06-20 20:00:00,[9231.03],9349.218998042534,2,[0.4784],0.4784,[116.12316435927464],-56.54161666354781,4.444395560331775,8888.791120663549,"[0.4162080000003829, -2.296319999999652, -24.38883199999979]"
"['2020-06-22 08:00:00', '2020-06-22 16:00:00', '2020-06-22 20:00:00']",2020-06-24 04:00:00,"[9453.0, 9552.69677808013, 9655.204717256252]",9557.843425814079,1,"[0.5383, 0.5572, 0.542]",1.6375,"[103.20720562895204, 99.69677808012923, 102.50793917612278]",6.535108271417107,15.647701055634847,31295.402111269694,"[29.6065, 94.32092599999964, 319.1099552537515, 277.35562350086246, 195.10399850086318, 189.11074850086342, 236.04149850086318, 239.3164985008632, 185.2789985008632, 191.82899850086318, 203.29149850086318]"
"['2020-06-24 12:00:00', '2020-06-25 00:00:00', '2020-06-25 00:00:00']",2020-06-25 04:00:00,"[9273.0, 9159.330922881665, 9045.66184576333]",9168.90896902575,2,"[0.5098, 0.4887, 0.4887]",1.4872,"[108.97256552656131, 113.66907711833555, 113.66907711833555]",-11.846052698288744,13.630078392385952,27260.156784771905,"[14.325380000000186, 21.921400000000002, 136.62640000000002, 106.63763803680652]"
"['2020-06-27 16:00:00', '2020-06-27 16:00:00']",2020-06-27 20:00:00,"[9005.0, 8889.037930824954]",9015.731896541249,2,"[0.4791, 0.4791]",0.9582,"[115.96206917504621, 115.96206917504621]",-65.8407306075891,8.605953937962031,17211.907875924062,[55.565026658234814]
['2020-07-01 12:00:00'],2020-07-02 12:00:00,[9233.0],9145.756774294958,1,[0.5901],0.5901,[94.14581576403391],-51.48222748854545,5.422652186255727,10845.304372511455,"[35.406, 15.230480999999699, 17.69709899999987, 11.990831999999827, -5.901, 14.7525]"
['2020-07-02 16:00:00'],2020-07-02 20:00:00,[9011.0],9108.6890111988,2,[0.5834],0.5834,[95.23106441978953],-56.99176913337967,5.28551328456669,10571.02656913338,[-15.716796000000297]
['2020-07-05 20:00:00'],2020-07-06 00:00:00,[8936.0],9071.87,2,[0.7446],0.7446,[74.60862344702379],-101.1688020000006,6.704330001000001,13408.660002,[-90.91566000000027]
"['2020-07-06 04:00:00', '2020-07-06 12:00:00', '2020-07-06 20:00:00']",2020-07-07 00:00:00,"[9194.0, 9276.730827601497, 9361.44539951185]",9274.771556197016,1,"[0.6938, 0.6715, 0.6558]",2.0211,"[80.07928266093896, 82.73082760149742, 84.71457191035142]",-2.117051504486983,18.746299317982036,37492.59863596407,"[24.976799999999997, 87.41879999999999, 154.70244926559488, 197.02674926559487, 210.5601562657235]"
"['2020-07-08 12:00:00', '2020-07-08 12:00:00']",2020-07-09 00:00:00,"[9380.0, 9460.03196702908]",9377.356584297522,1,"[0.6942, 0.6942]",1.3884,"[80.03196702908004, 80.03196702908004]",-59.22830987290567,13.049136036575135,26098.272073150267,"[34.687808488414504, 63.84420848841451, 28.8704124884138]"
['2020-07-10 04:00:00'],2020-07-10 12:00:00,[9164.33],9246.854335090753,2,[0.6702],0.6702,[82.89671478199833],-55.30780937782272,6.169587870688911,12339.175741377823,"[8.263565999999951, 2.9019659999999514]"
['2020-07-14 04:00:00'],2020-07-14 08:00:00,[9155.0],9227.961675744129,2,[0.7582],0.7582,[73.27650078329303],-55.31954254919862,6.9689807712746,13937.961542549197,[29.5698]
"['2020-07-16 04:00:00', '2020-07-16 08:00:00']",2020-07-16 12:00:00,"[9116.0, 9046.82306716111]",9117.389153358055,2,"[0.8454, 0.8031]",1.6485,"[65.71256088304123, 69.17693283888917]",-57.84601407366558,15.001093012273923,30002.186024547846,"[60.85189199999964, 20.275005237088767]"
['2020-07-19 20:00:00'],2020-07-20 08:00:00,[9210.0],9159.138741134255,1,[1.0853],1.0853,[51.19061538503605],-55.19972424699325,9.968013137876502,19936.026275753007,"[11.9383, -16.301206000000473, -17.386506000000473]"
"['2020-07-21 04:00:00', '2020-07-21 04:00:00', '2020-07-21 04:00:00']",2020-07-22 04:00:00,"[9239.59, 9289.598877745691, 9339.607755491383]",9280.84998594955,1,"[1.1109, 1.1109, 1.1109]",3.3327,"[50.00887774569148, 50.00887774569148, 50.00887774569148]",-29.15743168900189,30.944867464018564,61889.73492803713,"[202.3652841369332, 499.9087401369354, 332.97379713693493, 334.4068581369359, 331.4740821369325, 255.45519513693418]"
"['2020-07-22 20:00:00', '2020-07-22 20:00:00', '2020-07-23 12:00:00']",2020-07-24 04:00:00,"[9439.6, 9499.182930215384, 9563.486333456627]",9491.015874995364,1,"[0.9324, 0.9324, 0.864]",2.7288,"[59.58293021538306, 59.58293021538306, 64.3034032412434]",-22.289276552003457,25.910228757963353,51820.457515926704,"[117.42372386717355, 79.41909986717165, 123.78269186717327, 243.4096118671726, 488.82621976064553, 310.4445637606483, 297.31903576064474, 204.1578037606463]"
